Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID,Forecast category,Original Traffic Source,Associated Company,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
0,They want to start in Phillipines,,,128,,12/20/2022 11:31,SymTrain EE name,,,,,,Sales Pipeline,9816977206,Not forecasted,Offline Sources,Associated_a814695b,Deal_bb6f872e,,1,25000,,,0,Associated_a814695b,FALSE,,,,,,TRUE,0,TRUE,,Deal_8fd5f7dc,25000,,25000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Joe Schmidt - introduced SymTrain to the Process I...,,,128,,12/20/2022 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816996375,Not forecasted,Offline Sources,Associated_52315b4e,Deal_96aa4419,,1,55000,,,0,Associated_52315b4e,FALSE,,,,,,TRUE,0,TRUE,,Deal_5561c98d,55000,,55000,,0,,8/14/2022 7:46,,,11/14/2024 10:32,,Closed Lost,New
0,"Have complete Hierarchy, but project delegated to ...",,,127,,12/19/2022 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816940660,Not forecasted,Offline Sources,Associated_c5cefa04,Deal_9f7d188d,,1,0,,,0,Associated_c5cefa04,FALSE,,,,,,TRUE,0,TRUE,,Deal_96573fda,0,,0,,0,,8/14/2022 7:46,,,7/3/2024 6:57,,Closed Lost,New
,,,,128,,12/20/2022 11:32,SymTrain EE name,,,,,,Sales Pipeline,9817329964,Not forecasted,Offline Sources,,Deal_bb6f872e,,1,,,,0,,FALSE,,,,,,TRUE,,TRUE,,Deal_c2152726,,,,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Jeff pushed back on $400K price.  MUST schedule ti...,,,128,,12/20/2022 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816991499,Not forecasted,Offline Sources,Associated_c0d49cbe,Deal_bb6f872e,,1,100000,,,0,Associated_c0d49cbe,FALSE,,,,,,TRUE,0,TRUE,,Deal_432b2857,100000,,100000,,0,,8/14/2022 7:46,,,2/13/2025 13:25,,Closed Lost,New
0,Closed due to lack of interest/response.  Will fol...,,,128,,12/20/2022 11:34,Other,,,,,,Sales Pipeline,9816991498,Not forecasted,Offline Sources,Associated_5a05e351,Deal_72497bc0,,1,0,,,0,Associated_5a05e351,FALSE,,,,,,TRUE,0,TRUE,,Deal_48336454,0,,0,,0,,8/14/2022 7:46,,,1/14/2025 16:41,,Closed Lost,New
769500,Conversion to Enterprise renewal,,,137,,12/29/2022 11:34,SymTrain EE name,,1/1/2023,,,,Sales Pipeline,9816996374,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1,769500,,,1,Associated_4019582e,TRUE,,12/31/2023,,12,,FALSE,769500,TRUE,,Deal_41208c57,769500,,769500,,0,,8/14/2022 7:46,241:48:00,,2/20/2025 11:21,,Closed Won,Renewal
0,,,,128,,12/20/2022 11:34,SymTrain EE name,,,,,,Sales Pipeline,9817306698,Not forecasted,Offline Sources,Associated_73370300,Deal_bb6f872e,,1,80000,,,0,Associated_73370300,FALSE,,,11/26/2024 9:21,,,TRUE,0,TRUE,,Deal_2ccadf1e,80000,,80000,,0,,8/14/2022 7:46,,,1/22/2025 16:43,,Closed Lost,New
0,Mick will be a great reference for education and l...,,,128,,12/20/2022 11:34,SymTrain EE name,,,,,,Sales Pipeline,9816977205,Closed won,Direct Traffic,Associated_516ae3ce,Deal_bb6f872e,,1,0,,,1,Associated_516ae3ce,TRUE,,,,,,FALSE,0,TRUE,,Deal_031287b6,0,,0,,0,,8/14/2022 7:46,,,10/14/2024 12:25,,Closed Won,New
0,"Proximity Team led by Brian has 2,000 agents and G...",,,128,,12/20/2022 11:35,SymTrain EE name,,,,,,Sales Pipeline,9816968248,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1,120000,,,0,Associated_b74e69c4,FALSE,,,,,,TRUE,0,TRUE,,Deal_cb6fa6b2,120000,,120000,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Lost,New
0,,,,128,,12/20/2022 11:35,SymTrain EE name,,1/1/2021,,,,Sales Pipeline,9817292301,Not forecasted,Offline Sources,Associated_4019582e,Deal_96aa4419,,1,35000,,,0,Associated_4019582e,FALSE,,12/31/2021,,12,,TRUE,0,TRUE,,Deal_0a034ccb,35000,,35000,,0,,8/14/2022 7:46,,,2/20/2025 11:21,,Closed Lost,Renewal
0,One-month extension,,,128,,12/20/2022 11:35,SymTrain EE name,,3/1/2022,,,,Sales Pipeline,9816991497,Closed won,Offline Sources,Associated_2fe60e04,Deal_96aa4419,,1,0,,,1,Associated_2fe60e04,TRUE,,3/31/2022,,1,,FALSE,0,TRUE,,Deal_75fc3339,0,,0,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Won,New
,SymTrain has been approach to private label SBH fo...,,,128,,12/20/2022 11:35,SymTrain EE name,,,,,,Sales Pipeline,9817339723,Not forecasted,,,Deal_bb6f872e,,1,,,,0,,FALSE,,,,,,TRUE,,TRUE,,Deal_bf29ee78,,,,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Michelle to review internally with boss and Tracey...,,,128,,12/20/2022 11:36,SymTrain EE name,,,,,,Sales Pipeline,9817287478,Not forecasted,Offline Sources,Associated_dedebc88,Deal_bb6f872e,,1,24000,,,0,Associated_dedebc88,FALSE,,,,,,TRUE,0,TRUE,,Deal_da55d004,24000,,24000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Quick Start Program,1252:59:15,,179,,2/9/2023 11:36,SymTrain EE name,,12/1/2022,,,,Sales Pipeline,9816991496,Not forecasted,Offline Sources,Associated_b9fc6ca9,Deal_3d3dc242,,1,50000,,,0,Associated_b9fc6ca9,FALSE,,11/30/2023,1/24/2023 8:00,12,,TRUE,0,TRUE,,Deal_3e957696,50000,,50000,,0,,8/14/2022 7:46,,,11/12/2024 11:00,,Closed Lost,New
0,"2018 Renewal - Barter Agreement ONLY.
Staccato Sim...",,,128,,12/20/2022 11:36,SymTrain EE name,,,,,,Sales Pipeline,9816986924,Not forecasted,Offline Sources,Associated_55ec95d2,Deal_bb6f872e,,1,70000,,,0,Associated_55ec95d2,FALSE,,,,,,TRUE,0,TRUE,,Deal_2bf280dd,70000,,70000,,0,,8/14/2022 7:46,,,2/11/2025 6:32,,Closed Lost,Growth
0,,,,128,,12/20/2022 11:36,SymTrain EE name,,11/14/2020,,,,Sales Pipeline,9816996373,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1,0,,,1,Associated_4019582e,TRUE,,12/31/2020,,3,,FALSE,0,TRUE,,Deal_bd4385e9,0,,0,,0,,8/14/2022 7:46,,,2/20/2025 11:21,,Closed Won,New
30000,Conversion of Quick Start to Enterprise renewal,,,128,,12/20/2022 11:36,SymTrain EE name,,6/1/2022,,,,Sales Pipeline,9816940658,Closed won,Offline Sources,Associated_133e939d,Deal_96aa4419,,1,30000,,,1,Associated_133e939d,TRUE,,5/31/2023,,12,,FALSE,30000,TRUE,,Deal_5196ad7a,30000,,30000,,0,,8/14/2022 7:46,,,12/11/2024 14:00,,Closed Won,Renewal
0,Next Opportunity is with Truckload then Sales,523:14:49,,150,,1/11/2023 11:37,SymTrain EE name,,,,,,Sales Pipeline,9816981921,Not forecasted,Offline Sources,Associated_d9595de8,Deal_bb6f872e,,1,25000,,,0,Associated_d9595de8,FALSE,,,,,,TRUE,0,TRUE,,Deal_2146295e,25000,,25000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,Growth
0,ISN Wants to Roll Out by June 25th.,,,128,,12/20/2022 11:43,SymTrain EE name,,,,,,Sales Pipeline,9817334079,Not forecasted,Offline Sources,Associated_5f5d55f0,Deal_bb6f872e,,1,120000,,,0,Associated_5f5d55f0,FALSE,,,,,,TRUE,0,TRUE,,Deal_7bd1e3f7,120000,,120000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,,,,128,,12/20/2022 11:43,SymTrain EE name,,,,,,Sales Pipeline,9817287476,Not forecasted,Offline Sources,Associated_4bdcc56b,Deal_96aa4419,,1,25000,,,0,Associated_4bdcc56b,FALSE,,,,,,TRUE,0,TRUE,,Deal_bb7ec12e,25000,,25000,,0,,8/14/2022 7:46,,,11/11/2024 12:51,,Closed Lost,New
0,Term Extension,,,128,,12/20/2022 11:43,SymTrain EE name,,6/1/2021,,,,Sales Pipeline,9817302610,Closed won,Offline Sources,Associated_abf7e3a1,Deal_96aa4419,,1,0,,,1,Associated_abf7e3a1,TRUE,,6/30/2021,,1,,FALSE,0,TRUE,,Deal_badc4ee7,0,,0,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Won,New
0,Review Pricing and Planning for SOE.  Send Update ...,,,128,,12/20/2022 11:43,SymTrain EE name,,,,,,Sales Pipeline,9816996372,Not forecasted,Offline Sources,Associated_784513bd,Deal_96aa4419,,1,120000,,,0,Associated_784513bd,FALSE,,,,,,TRUE,0,TRUE,,Deal_91ab4076,120000,,120000,,0,,8/14/2022 7:46,,,10/11/2024 15:21,,Closed Lost,New
0,Good Alignment with Virtual Assistant Mary - enhan...,,,128,,12/20/2022 11:43,SymTrain EE name,,,,,,Sales Pipeline,9817292300,Not forecasted,Offline Sources,Associated_995eff83,Deal_bb6f872e,,1,25000,,,0,Associated_995eff83,FALSE,,,,,,TRUE,0,TRUE,,Deal_916bb41b,25000,,25000,,0,,8/14/2022 7:46,,,2/13/2025 13:19,,Closed Lost,New
0,People Work Stream - They like immersive technolog...,,,128,,12/20/2022 11:43,SymTrain EE name,,,,,,Sales Pipeline,9816981919,Not forecasted,Offline Sources,Associated_4a11abd4,Deal_96aa4419,,1,25000,,,0,Associated_4a11abd4,FALSE,,,,,,TRUE,0,TRUE,,Deal_bac4e489,25000,,25000,,0,,8/14/2022 7:46,,,12/10/2024 10:40,,Closed Lost,New
0,,,,128,,12/20/2022 11:44,SymTrain EE name,,7/1/2020,,,,Sales Pipeline,9817297170,Closed won,Offline Sources,Associated_413ad54b,Deal_96aa4419,,1,0,,,1,Associated_413ad54b,TRUE,,11/30/2020,,5,,FALSE,0,TRUE,,Deal_566571b8,0,,0,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Won,New
0,1st call with MetLife - Jackie has background in c...,,,128,,12/20/2022 11:44,SymTrain EE name,,,,,,Sales Pipeline,9816996371,Not forecasted,Offline Sources,Associated_72a78aab,Deal_bb6f872e,,1,24000,,,0,Associated_72a78aab,FALSE,,,,,,TRUE,0,TRUE,,Deal_96ee7f57,24000,,24000,,0,,8/14/2022 7:46,,,11/5/2024 9:31,,Closed Lost,New
0,CVS was burned by Nancy Munro with her ACES produc...,,,128,,12/20/2022 11:44,Other,,,,,,Sales Pipeline,9816972343,Not forecasted,Offline Sources,Associated_3131dcee,Deal_96aa4419,,1,25000,,,0,Associated_3131dcee,FALSE,,,,,,TRUE,0,TRUE,,Deal_58be80d6,25000,,25000,,0,,8/14/2022 7:46,,,1/3/2025 15:14,,Closed Lost,New
30000,Quick Start project,,,128,,12/20/2022 11:44,SymTrain EE name,,11/4/2020,,,,Sales Pipeline,9816972342,Closed won,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1,30000,,,1,Associated_19d0e31a,TRUE,,5/4/2021,,6,,FALSE,30000,TRUE,,Deal_04795278,30000,,30000,,0,,8/14/2022 7:46,,,2/7/2025 12:27,,Closed Won,New
0,Jeff Osborn works for Steve Rowley and good friend...,,,128,,12/20/2022 11:44,SymTrain EE name,,,,,,Sales Pipeline,9817334078,Not forecasted,Offline Sources,Associated_abf7e3a1,Deal_bb6f872e,,1,24000,,,0,Associated_abf7e3a1,FALSE,,,,,,TRUE,0,TRUE,,Deal_b0621777,24000,,24000,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Lost,New
0,Evaluation Program,,,128,,12/20/2022 11:44,SymTrain EE name,,7/21/2021,,,,Sales Pipeline,9817329963,Closed won,Offline Sources,Associated_afdb18e6,Deal_96aa4419,,1,0,,,1,Associated_afdb18e6,TRUE,,11/30/2021,,4,,FALSE,0,TRUE,,Deal_72613204,0,,0,,0,,8/14/2022 7:46,,,9/3/2024 19:33,,Closed Won,New
,Due to lack of response from Rich this is being mo...,,,128,,12/20/2022 11:46,Other,,,,,,Sales Pipeline,9817287475,Not forecasted,,,Deal_72497bc0,,1,,,,0,,FALSE,,,,,,TRUE,,TRUE,,Deal_506fe5d7,,,,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Early Stage - 1st MI Executed,,,128,,12/20/2022 11:46,SymTrain EE name,,,,,,Sales Pipeline,9816991493,Not forecasted,Offline Sources,Associated_eac48dd6,Deal_bb6f872e,,1,2000,,,0,Associated_eac48dd6,FALSE,,,,,,TRUE,0,TRUE,,Deal_9afd5dbe,2000,,2000,,0,,8/14/2022 7:46,,,6/28/2024 5:30,,Closed Lost,New
,,,,128,,12/20/2022 11:48,SymTrain EE name,,,,,,Sales Pipeline,9817287474,Not forecasted,Offline Sources,Associated_624eb1ca,Deal_96aa4419,,1,,,,0,Associated_624eb1ca,FALSE,,,,,,TRUE,,TRUE,,Deal_2dab6956,,,,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Lost,New
0,Variety of areas under Sylvia Smith. We will start...,,,128,,12/20/2022 11:48,Other,,,,,,Sales Pipeline,9816958783,Not forecasted,Offline Sources,Associated_ab4f4181,Deal_96aa4419,,1,30000,,,0,Associated_ab4f4181,FALSE,,,,,,TRUE,0,TRUE,,Deal_02355ade,30000,,30000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
,,,,128,,12/20/2022 11:56,Other,,,,,,Sales Pipeline,9817334077,Not forecasted,Offline Sources,Associated_bedeba1d,Deal_72497bc0,,1,,,,0,Associated_bedeba1d,FALSE,,,,,,TRUE,,TRUE,,Deal_745187c0,,,,,0,,8/14/2022 7:46,,,12/16/2024 13:35,,Closed Lost,New
0,Current initiative for curriculum redesign to driv...,,,128,,12/20/2022 11:49,SymTrain EE name,,,,,,Sales Pipeline,9817329961,Not forecasted,Offline Sources,Associated_72a78aab,Deal_bb6f872e,,1,24000,,,0,Associated_72a78aab,FALSE,,,,,,TRUE,0,TRUE,,Deal_ce4f06fc,24000,,24000,,0,,8/14/2022 7:46,,,11/5/2024 9:31,,Closed Lost,New
30000,New Customer & Opportunity,,,128,,12/20/2022 11:49,SymTrain EE name,,1/17/2022,,,,Sales Pipeline,9816991492,Closed won,Offline Sources,Associated_98fb0ace,Deal_96aa4419,,1,30000,,,1,Associated_98fb0ace,TRUE,,7/31/2022,,6.5,,FALSE,30000,TRUE,,Deal_500816e4,30000,,30000,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Won,New
,,,,128,,12/20/2022 11:49,Other,,,,,,Sales Pipeline,9817320073,Not forecasted,Offline Sources,Associated_951452f2,Deal_96aa4419,,1,,,,0,Associated_951452f2,FALSE,,,,,,TRUE,,TRUE,,Deal_1f724005,,,,,0,,8/14/2022 7:46,,,9/3/2024 10:44,,Closed Lost,New
0,Conversion of Transaction based to User based rene...,,,128,,12/20/2022 11:50,SymTrain EE name,,5/1/2022,,,,Sales Pipeline,9817287472,Not forecasted,Offline Sources,Associated_a1b44e4f,Deal_96aa4419,,1,48000,,,0,Associated_a1b44e4f,FALSE,,4/30/2023,,12,,TRUE,0,TRUE,,Deal_c5a9b64a,48000,,48000,,0,,8/14/2022 7:46,,,2/5/2025 13:57,,Closed Lost,Renewal
0,Owner of 10 stores in Ohio has a problem with sand...,,,128,,12/20/2022 11:50,SymTrain EE name,,,,,,Sales Pipeline,9817311103,Not forecasted,Offline Sources,Associated_59e6c9bc,Deal_f4107d94,,1,55000,,,0,Associated_59e6c9bc,FALSE,,,,,,TRUE,0,TRUE,,Deal_f880df6e,55000,,55000,,0,,8/14/2022 7:46,,,10/30/2024 10:51,,Closed Lost,New
0,,,,128,,12/20/2022 11:50,Referral Partner,,,,,,Sales Pipeline,9817320072,Not forecasted,Offline Sources,Associated_15832914,Deal_72497bc0,,1,0,,,0,Associated_15832914,FALSE,,,,,,TRUE,0,TRUE,,Deal_9a65c494,0,,0,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,,,,128,,12/20/2022 11:50,SymTrain EE name,,,,,,Sales Pipeline,9817297167,Not forecasted,Offline Sources,Associated_4fe409cd,Deal_72497bc0,,1,25000,,,0,Associated_4fe409cd,FALSE,,,,,,TRUE,0,TRUE,,Deal_d86f08ce,25000,,25000,,0,,8/14/2022 7:46,,,2/13/2025 13:25,,Closed Lost,New
462067,Renewal of new term on 1/1/2022,,,128,,12/20/2022 11:50,SymTrain EE name,,1/1/2022,,,,Sales Pipeline,9817311102,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1,462067,,,1,Associated_4019582e,TRUE,,12/31/2022,,12,,FALSE,462067,TRUE,,Deal_af8a6d2f,462067,,462067,,0,,8/14/2022 7:46,,,2/20/2025 11:21,,Closed Won,Renewal
0,Met Marting at Verint User Conference.  FBBrands.c...,,,128,,12/20/2022 11:50,SymTrain EE name,,,,,,Sales Pipeline,9817287471,Not forecasted,,Associated_ceca0bc6,Deal_96aa4419,,1,25000,,,0,Associated_ceca0bc6,FALSE,,,,,,TRUE,0,TRUE,,Deal_41052c78,25000,,25000,,0,,8/14/2022 7:46,,,12/18/2024 16:47,,Closed Lost,New
0,"SMB, Enterprise, Public Sector.. also other areas....",,,128,,12/20/2022 11:51,SymTrain EE name,,,,,,Sales Pipeline,9816972338,Not forecasted,Offline Sources,,Deal_96aa4419,,1,30000,,,0,,FALSE,,,,,,TRUE,0,TRUE,,Deal_5e7537db,30000,,30000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,Interim period for OMF to complete their business ...,,,128,,12/20/2022 11:51,SymTrain EE name,,8/1/2022,,,,Sales Pipeline,9816958782,Closed won,Offline Sources,Associated_98fb0ace,Deal_96aa4419,,1,0,,,1,Associated_98fb0ace,TRUE,,11/30/2022,,4,,FALSE,0,TRUE,,Deal_3c8bacd9,0,,0,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Won,New
0,Delayed due to Covid impact.,,,128,,12/20/2022 11:51,SymTrain EE name,,,,,,Sales Pipeline,9816940656,Not forecasted,Offline Sources,Associated_b1040b38,Deal_96aa4419,,1,25000,,,0,Associated_b1040b38,FALSE,,,,,,TRUE,0,TRUE,,Deal_1494335c,25000,,25000,,0,,8/14/2022 7:46,,,12/18/2024 16:47,,Closed Lost,New
0,,,,128,,12/20/2022 11:51,SymTrain EE name,,,,,,Sales Pipeline,9817334075,Not forecasted,Offline Sources,Associated_6e2a5efe,Deal_f4107d94,,1,55000,,,0,Associated_6e2a5efe,FALSE,,,,,,TRUE,0,TRUE,,Deal_68e3bfcc,55000,,55000,,0,,8/14/2022 7:46,,,12/16/2024 13:01,,Closed Lost,New
17500,Emily & Eva loved SymTrain and requested budget to...,,,128,,12/20/2022 11:52,SymTrain EE name,,,,,,Sales Pipeline,9817329960,Closed won,Offline Sources,Associated_413ad54b,Deal_bb6f872e,,1,17500,,,1,Associated_413ad54b,TRUE,,,,,,FALSE,17500,TRUE,,Deal_29a5df8f,17500,,17500,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Won,New
0,,,,128,,12/20/2022 11:52,SymTrain EE name,,,,,,Sales Pipeline,9817292296,Not forecasted,Offline Sources,Associated_d9595de8,Deal_bb6f872e,,1,150000,,,0,Associated_d9595de8,FALSE,,,,,,TRUE,0,TRUE,,Deal_fa93f584,150000,,150000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,Growth
0,Stanford Hospital has 211 Operator issues that MUS...,,,128,,12/20/2022 11:52,SymTrain EE name,,,,,,Sales Pipeline,9817329959,Not forecasted,Offline Sources,Associated_269fc60a,Deal_bb6f872e,,1,24000,,,0,Associated_269fc60a,FALSE,,,,,,TRUE,0,TRUE,,Deal_f97f4064,24000,,24000,,0,,8/14/2022 7:46,,,2/13/2025 13:25,,Closed Lost,New
,,,,128,,12/20/2022 11:52,Other,,,,,,Sales Pipeline,9816972337,Not forecasted,Offline Sources,Associated_e05ec099,Deal_72497bc0,,1,,,,0,Associated_e05ec099,FALSE,,,,,,TRUE,,TRUE,,Deal_8c2b295d,,,,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
0,,,,128,,12/20/2022 11:52,SymTrain EE name,,,,,,Sales Pipeline,9816963432,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1,50000,,,0,Associated_19d0e31a,FALSE,,,,12,,TRUE,0,TRUE,,Deal_0cb85c24,50000,,50000,,0,,8/14/2022 7:46,,,2/7/2025 12:27,,Closed Lost,Renewal
38400,Residential Customer Care Team - MI Identified abi...,,,128,,12/20/2022 11:53,SymTrain EE name,,12/1/2020,,,,Sales Pipeline,9817334074,Closed won,Offline Sources,Associated_abf7e3a1,Deal_bb6f872e,,1,38400,,,1,Associated_abf7e3a1,TRUE,,5/31/2021,,6,,FALSE,38400,TRUE,,Deal_6082805b,38400,,38400,,0,,8/14/2022 7:46,,,1/31/2025 8:47,,Closed Won,New
0,"Follow-On Campaign for Collections, Credit, Fraud,...",,,128,,12/20/2022 11:53,SymTrain EE name,,,,,,Sales Pipeline,9816996368,Not forecasted,Offline Sources,Associated_4019582e,Deal_96aa4419,,1,1000000,,,0,Associated_4019582e,FALSE,,,,,,TRUE,0,TRUE,,Deal_7583b869,1000000,,1000000,,0,,8/14/2022 7:46,,,2/20/2025 11:21,,Closed Lost,Growth
0,Conversion from Evaluation to Enterprise Agreement,,,128,,12/20/2022 11:53,SymTrain EE name,,12/1/2021,,,,Sales Pipeline,9816986922,Not forecasted,Offline Sources,Associated_afdb18e6,Deal_96aa4419,,1,50000,,,0,Associated_afdb18e6,FALSE,,11/30/2022,,12,,TRUE,0,TRUE,,Deal_0fa620b6,50000,,50000,,0,,8/14/2022 7:46,,,8/2/2024 17:08,,Closed Lost,Renewal
0,,,,128,,12/20/2022 11:53,SymTrain EE name,,,,,,Sales Pipeline,9816986921,Not forecasted,Offline Sources,Associated_0c6ecfb7,Deal_bb6f872e,,1,85000,,,0,Associated_0c6ecfb7,FALSE,,,,,,TRUE,0,TRUE,,Deal_076c44b8,85000,,85000,,0,,8/14/2022 7:46,,,8/2/2024 11:36,,Closed Lost,New
,"2 projects to focus on with collaborate team WFM, ...",,,128,,12/20/2022 11:53,Other,,,,,,Sales Pipeline,9816977201,Not forecasted,,Associated_b9ef9615,Deal_bb6f872e,,1,,,,0,Associated_b9ef9615,FALSE,,,,,,TRUE,,TRUE,,Deal_a72655d3,,,,,0,,8/14/2022 7:46,,,12/18/2024 16:47,,Closed Lost,New
48000,,,,128,,12/20/2022 11:54,SymTrain EE name,,1/1/2021,,,,Sales Pipeline,9817297166,Closed won,Offline Sources,Associated_7059f1f6,Deal_d55ca459,,1,48000,,,1,Associated_7059f1f6,TRUE,,12/31/2021,,12,,FALSE,48000,TRUE,,Deal_2d2dcb96,48000,,48000,,0,,8/14/2022 7:46,,,1/29/2025 14:43,,Closed Won,Renewal
0,,,,128,,12/20/2022 11:54,SymTrain EE name,,,,,,Sales Pipeline,9817292294,Not forecasted,Offline Sources,Associated_f0491bac,Deal_96aa4419,,1,25000,,,0,Associated_f0491bac,FALSE,,,,,,TRUE,0,TRUE,,Deal_40d5e01e,25000,,25000,,0,,8/14/2022 7:46,,,12/16/2024 13:37,,Closed Lost,New
30000,Conversion from Evaluation to Enterprise Agreement,,,128,,12/20/2022 11:54,SymTrain EE name,,4/1/2022,,,,Sales Pipeline,9816940654,Closed won,Offline Sources,Associated_2fe60e04,Deal_96aa4419,,1,30000,,,1,Associated_2fe60e04,TRUE,,3/31/2023,,12,,FALSE,30000,TRUE,,Deal_b644fecd,30000,,30000,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Won,Renewal
0,,1252:59:05,,179,,2/9/2023 11:54,Other,,12/1/2022,,,,Sales Pipeline,9816953942,Not forecasted,,,Deal_3d3dc242,,1,50000,,,0,,FALSE,,11/30/2023,,12,,TRUE,0,TRUE,,Deal_45978a09,50000,,50000,,0,,8/14/2022 7:46,,,1/12/2024 17:56,,Closed Lost,New
,,,,128,,12/20/2022 11:54,Referral Partner,,,,,,Sales Pipeline,9816981916,Not forecasted,Offline Sources,Associated_0d60a28f,Deal_96aa4419,,1,,,,0,Associated_0d60a28f,FALSE,,,,,,TRUE,,TRUE,,Deal_ebbb1fd4,,,,,0,,8/14/2022 7:46,,,6/18/2024 14:10,,Closed Lost,New
0,Quick Start Program,,,128,,12/20/2022 11:55,Other,,12/1/2022,,,,Sales Pipeline,9816968244,Not forecasted,Offline Sources,Associated_c5cefa04,Deal_96aa4419,,1,50000,,,0,Associated_c5cefa04,FALSE,,11/30/2023,,12,,TRUE,0,TRUE,,Deal_cf5db945,50000,,50000,,0,,8/14/2022 7:46,,,7/3/2024 6:57,,Closed Lost,New
0,,,,128,,12/20/2022 11:55,SymTrain EE name,,,,,,Sales Pipeline,9817315486,Not forecasted,Offline Sources,Associated_98fb0ace,Deal_96aa4419,,1,25000,,,0,Associated_98fb0ace,FALSE,,,,,,TRUE,0,TRUE,,Deal_01292605,25000,,25000,,0,,8/14/2022 7:46,,,9/18/2024 18:48,,Closed Lost,New
0,Conversion from Evaluation to Enterprise Agreement,,,128,,12/20/2022 11:55,SymTrain EE name,,,,,,Sales Pipeline,9817324809,Not forecasted,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1,0,,,0,Associated_f62b3a08,FALSE,,,11/16/2023 10:43,,,TRUE,0,TRUE,,Deal_8bf25b08,0,,0,,0,,8/14/2022 7:46,,,1/14/2025 17:11,,Closed Lost,Renewal
,TBD,,,128,,12/20/2022 11:55,Other,,,,,,Sales Pipeline,9817329956,Not forecasted,Offline Sources,Associated_7219271b,Deal_96aa4419,,1,,,,0,Associated_7219271b,FALSE,,,,,,TRUE,,TRUE,,Deal_d8f04a0c,,,,,0,,8/14/2022 7:46,,,12/16/2024 13:44,,Closed Lost,New
